1510577577,70.773477,33.291089,70.782013,111.591024,70.782013,35988.22893,75.429037,68.647903
1510577877,70.571803,40.626827,70.581407,94.167777,70.529121,35823.34982,75.358611,68.647903
1510578177,70.720124,43.224264,70.721191,35.964758,70.72866,35679.18382,75.297789,68.647903
1510578477,70.708386,28.766304,70.709453,16.624101,70.708386,35605.89656,75.297789,68.647903
1510578777,70.382934,69.371027,70.410678,43.23553,70.339185,35653.97459,75.297789,68.647903
1510579077,70.084159,35.480745,70.085226,50.317481,70.05855,35877.93461,75.271113,68.647903
1510579377,69.992392,40.797609,70.018002,21.007197,70.018002,35883.30325,75.271113,68.647903
1510579678,70.083092,24.38816,70.090561,48.102484,70.158853,35902.8686,75.271113,68.647903
1510579977,70.06922,20.29548,70.070287,68.276545,70.07025,35776.43703,75.180413,68.647903
1510580277,69.878218,59.136944,69.879285,55.100576,69.879285,35754.70491,75.180413,68.647903
1510580577,69.880352,28.952738,69.881419,97.736312,69.880352,35820.91291,75.180413,68.647903
1510580877,69.93157,44.521201,69.973185,85.685559,69.972118,35875.42449,75.180413,68.647903
1510581177,69.996661,14.788106,70.023337,87.557933,69.996661,35899.06285,75.180413,68.647903
1510581478,70.00413,53.065322,70.005197,62.46368,70.005197,35904.70566,75.180413,68.647903
1510581777,69.94971,55.032122,69.950777,40.800663,69.950229,35962.46223,75.180413,68.647903
1510582077,70.302905,66.884645,70.303972,93.414492,70.302905,35941.28824,75.180413,68.647903
1510582377,70.506713,28.139628,70.509914,41.685516,70.516316,35936.73735,75.180413,68.647903
1510582677,70.326381,22.54128,70.338118,76.483401,70.323179,35818.31653,75.180413,68.647903
1510582977,70.314643,55.847043,70.324246,33.878375,70.274095,35793.32116,75.180413,68.647903
1510583277,70.169524,54.007127,70.1962,28.310825,70.168456,35750.12817,75.180413,68.647903
1510583577,70.381867,84.036505,70.382934,26.395784,70.382934,35760.68819,75.180413,68.647903
1510583877,70.262357,31.912547,70.263424,37.23187,70.263424,35748.11698,75.180413,68.647903
1510584178,70.188731,91.175002,70.189798,17.271668,70.189798,35714.50942,75.180413,68.647903
1510584477,70.487506,57.473618,70.492841,26.382895,70.493908,35682.18674,75.180413,68.647903
1510584778,70.658235,37.788437,70.66357,14.131224,70.661436,35732.23787,75.180413,68.647903
1510585077,70.392538,58.641562,70.393605,46.104815,70.39894,35811.35816,75.180413,68.647903
1510585377,70.347722,39.702932,70.348789,20.668094,70.348789,35852.95889,75.180413,68.647903
1510585677,70.373331,42.64341,70.401074,56.837729,70.400007,35854.66664,75.180413,68.647903
1510585977,70.561133,32.024062,70.5622,60.123297,70.5622,35648.83352,75.180413,68.647903
1510586277,70.672106,22.398224,70.689179,44.571174,70.659302,35646.30321,75.180413,68.647903
1510586577,70.667838,31.177114,70.676375,66.052191,70.676375,35567.46024,75.180413,68.647903
1510586878,70.694514,77.18654,70.695582,64.378703,70.695582,35455.33992,75.180413,68.647903
1510587177,70.188731,33.718173,70.189798,64.36488,70.194066,35388.51472,75.180413,68.647903
1510588099,70.006264,36.505508,70.053215,49.594371,70.005197,35488.14285,75.180413,68.647903
1510588377,69.998795,51.544277,70.00413,76.154003,69.994527,35490.68659,75.180413,68.647903
1510588677,70.264491,84.47809,70.280497,20.458823,70.265558,35355.21793,75.180413,68.647903
1510588977,70.922864,64.580706,70.923931,22.687842,70.922864,35424.85388,75.180413,68.647903
1510589277,71.277126,73.994955,71.298468,39.985325,71.278193,35625.66367,75.180413,68.647903
1510589578,70.963412,76.481818,70.964479,24.470448,70.964479,35766.0512,75.180413,68.647903
1510589879,71.173622,82.526322,71.174689,15.093525,71.173622,35763.81968,75.180413,68.647903
1510590177,71.095727,56.614747,71.101062,40.014064,71.097861,35980.13849,75.180413,68.647903
1510590477,71.102129,45.330695,71.103196,31.987038,71.103196,35939.46135,75.180413,68.647903
1510590777,71.283529,27.855211,71.284596,16.556024,71.284596,35873.73771,75.180413,68.647903
1510591077,71.376363,93.208816,71.37743,31.36967,71.396637,35906.50846,75.180413,68.647903
1510591377,71.210969,38.572788,71.220573,60.405401,71.220573,36200.23022,75.180413,68.647903
1510591678,71.316607,58.167261,71.317675,20.075487,71.317675,36161.14131,75.180413,68.647903
1510591977,71.514013,57.042162,71.51508,20.703335,71.514013,36187.98796,75.180413,68.647903
1510592278,71.467062,67.957835,71.468129,29.528561,71.470263,36225.0603,75.180413,68.647903
1510592577,71.400905,79.214547,71.401972,6.833231,71.407307,36227.13136,75.180413,68.647903
1510592877,71.465995,74.467408,71.474532,9.550762,71.474532,36187.78541,75.180413,68.647903
1510593177,71.770106,104.441194,71.77224,23.29271,71.787179,36326.80748,75.180413,68.647903
1510593477,71.266456,41.239387,71.292065,17.487574,71.266456,36552.54169,75.180413,68.647903
1510593777,71.414776,77.621452,71.431849,13.881778,71.408374,36533.84275,75.180413,68.647903
1510594077,71.393435,42.330098,71.394502,26.784487,71.393435,36470.52318,75.180413,68.647903
1510594378,71.050911,36.238769,71.051978,52.336093,71.051978,36601.44698,75.180413,68.647903
1510594677,71.173622,36.697613,71.200298,21.457334,71.174689,36598.34046,75.180413,68.647903
1510594978,71.307004,50.046203,71.310205,11.128448,71.300602,36618.3237,75.180413,68.647903
1510595278,71.191762,60.636459,71.192829,18.883294,71.191762,36639.37083,75.180413,68.647903
1510595577,71.037039,46.081609,71.038106,15.243591,71.018899,36465.08556,75.180413,68.647903
1510595877,71.251517,75.551174,71.252584,13.388385,71.264322,36443.63914,75.180413,68.647903
1510596177,71.213103,64.881856,71.237645,27.15471,71.245115,36348.47072,75.180413,68.647903
1510596477,71.157616,53.866955,71.158683,47.52915,71.157616,36352.03663,75.180413,68.647903
1510596777,71.156549,89.087237,71.157616,16.360492,71.157616,36023.37965,75.159942,68.647903
1510597077,71.144812,78.120424,71.145879,18.107968,71.144812,36037.96981,75.159942,68.647903
1510597377,71.019966,55.916798,71.021033,33.291368,71.019966,35954.64177,75.159942,68.647903
1510597677,70.665704,49.520068,70.666771,34.865168,70.740398,36095.61332,75.006483,68.647903
1510597978,70.464031,33.028729,70.474701,84.554035,70.475768,36075.17949,74.840022,68.647903
1510598278,70.418147,61.742715,70.419214,29.551879,70.416013,36121.48294,74.820815,68.647903
1510598577,70.683844,57.575262,70.684911,19.875214,70.684911,36152.26223,74.820815,68.647903
1510598877,70.753203,83.998128,70.777745,7.687144,70.808689,36174.10649,74.820815,68.647903
1510599177,71.152281,68.616573,71.156549,9.886998,71.145879,36209.05883,74.820815,68.647903
1510599477,71.008229,91.538977,71.016765,27.556215,71.017832,36337.65901,74.820815,68.647903
1510599778,71.234444,104.678021,71.285663,20.868701,71.242981,36195.43591,74.421737,68.647903
1510600077,71.101062,53.690131,71.104264,34.501084,71.098928,36163.99317,74.359848,68.647903
1510600378,71.093593,54.536426,71.09466,30.782898,71.093593,35806.17642,73.763364,68.647903
1510600678,70.905791,55.738674,70.906858,36.922943,70.906858,35108.7928,73.095388,68.647903
1510600977,71.060514,55.896233,71.061581,36.217025,71.060514,34603.61707,72.672834,68.647903
1510601277,71.007162,37.729545,71.031704,32.306761,71.008229,33838.67344,72.502105,68.647903
1510601579,70.934602,82.210306,70.944205,27.559415,70.934602,33344.03908,72.459423,68.647903
1510601877,71.085057,93.782303,71.097861,56.438858,71.085057,32945.54578,72.459423,68.647903
1510602177,71.144812,79.008258,71.156549,53.50853,71.157616,32336.34786,72.459423,68.647903
1510602477,71.260054,87.327939,71.263255,22.137149,71.260054,32116.82819,72.459423,68.647903
1510602777,71.1128,71.198673,71.113867,25.745932,71.1128,31940.60389,72.459423,68.647903
1510603078,71.201366,96.554854,71.210969,26.883264,71.209902,31739.90102,72.459423,68.647903
1510603377,71.557762,24.886841,71.558829,65.36893,71.558829,31308.0639,72.459423,68.647903
1510603677,71.296333,73.966496,71.2974,46.334988,71.296333,30615.74684,72.459423,68.647903
1510603977,71.127739,61.566867,71.138409,22.44321,71.140543,30300.98198,72.459423,68.647903
1510604277,70.901523,62.300205,70.90259,83.48219,70.901523,30200.11984,72.459423,68.647903
1510604577,71.135208,0,71.136275,0,71.135208,30081.7408,72.459423,68.647903
1510604878,71.154415,59.478862,71.178957,38.390335,71.178957,29467.97175,72.278024,68.647903
1510605177,71.191762,36.291538,71.199231,10.32166,71.192829,29363.13645,72.133971,68.647903
1510605477,71.226975,47.430168,71.228042,57.699047,71.226975,29255.4806,71.951505,68.647903
1510605777,71.071185,28.301379,71.081855,23.323931,71.090392,29228.10179,71.951505,68.647903
1510606077,70.824695,49.547707,70.8375,40.438796,70.821494,29287.637,71.951505,68.647903
1510606377,69.696818,21.864779,69.702154,25.588637,69.610387,29960.52529,71.951505,68.647903
1510606677,69.203839,61.340896,69.204906,46.529065,69.204906,30778.79882,71.951505,68.647903
1510606977,69.182498,63.095017,69.183565,34.987586,69.182498,31066.65188,71.951505,68.647903
1510607277,69.065122,24.240922,69.066189,33.201381,69.066189,31732.1285,71.951505,68.647903
1510607578,69.230515,28.56503,69.236918,47.588408,69.234784,31937.76776,71.951505,68.647903
1510607878,69.04058,34.384661,69.041647,37.673204,69.041647,32162.03783,71.951505,68.647903
1510608177,69.395909,39.120282,69.396976,27.256065,69.450329,32211.51505,71.951505,68.647903
1510608605,69.153687,23.481143,69.208107,37.838575,69.15262,32228.37209,71.951505,68.647903
1510608777,69.162224,31.492262,69.163291,49.601146,69.162224,32202.21043,71.951505,68.647903
1510609077,69.278533,48.01651,69.2796,17.138479,69.2796,32064.08223,71.951505,68.647903
1510609377,69.39911,21.838504,69.400177,60.965564,69.400177,32053.69219,71.951505,68.647903
1510609677,69.60185,18.414487,69.628527,46.761955,69.611454,32159.6935,71.951505,68.647903
1510609978,69.466334,17.264183,69.467401,79.624833,69.465267,32241.25152,71.951505,68.647903
1510610278,69.335087,53.682171,69.336154,39.70374,69.335087,30884.05666,71.951505,68.647903
1510610577,69.723495,58.177922,69.724562,16.072351,69.723495,30518.93109,71.951505,68.647903
1510610878,69.685081,49.953957,69.695751,9.988669,69.685081,30329.66582,71.951505,68.647903
1510611177,69.750171,45.761755,69.751238,9.652779,69.751238,30133.9881,71.951505,68.647903
1510611479,69.855809,36.718457,69.879285,26.509874,69.855809,30028.63174,71.951505,68.647903
1510611777,69.654136,50.399505,69.655203,77.682505,69.684014,29950.04299,71.951505,68.647903
1510612077,69.566638,57.025775,69.567705,20.614668,69.567705,30000.63036,71.951505,68.647903
1510612377,69.606119,69.916438,69.610387,14.363043,69.606119,29918.04273,71.951505,68.647903
1510612677,69.347891,15.233264,69.348958,44.467182,69.347891,29961.69728,71.951505,68.647903
1510612977,69.318014,63.099945,69.319081,36.732941,69.292404,29993.03153,71.951505,68.647903
1510613277,69.313746,70.186345,69.314813,33.540661,69.314813,29951.26841,71.951505,68.647903
1510613578,69.14195,59.034839,69.193168,25.667986,69.191676,29964.50527,71.951505,68.647903
1510613877,68.647903,89.815829,68.64897,41.958085,68.64897,30893.14417,71.951505,68.073828
1510614177,68.742871,36.04024,68.743938,59.656062,68.742871,31371.90011,71.951505,68.073828
1510614477,68.767414,50.31887,68.768481,123.715064,68.768481,31345.94471,71.951505,68.073828
1510614777,68.990428,51.959309,68.991495,30.01922,68.991495,31555.40067,71.951505,68.073828
1510615077,69.052317,15.746895,69.074725,43.078628,69.075792,31384.6667,71.951505,68.073828
1510615377,69.109938,25.969272,69.118475,33.216806,69.107804,31403.64917,71.951505,68.073828
1510615677,69.030976,48.581151,69.032043,31.8034,69.030976,31511.00706,71.951505,68.073828
1510615977,69.046982,31.126028,69.048049,20.368506,69.046982,31414.64461,71.951505,68.073828
1510616278,68.932807,84.624873,68.933874,32.754113,68.972288,31482.49123,71.951505,68.073828
1510616578,68.955215,36.377652,68.956282,46.656265,68.956282,31485.10056,71.951505,68.073828
1510616877,68.934941,53.17135,68.944545,28.606949,68.944545,31485.00072,71.951505,68.073828
1510617177,69.055518,45.153844,69.056585,26.440565,69.055518,31310.72844,71.951505,68.073828
1510617477,69.076859,74.169054,69.077926,29.213429,69.076859,31191.51118,71.951505,68.073828
1510617777,69.06939,88.424535,69.070457,17.371831,69.070457,31186.89825,71.951505,68.073828
1510618077,69.257192,23.209935,69.258259,17.516616,69.258259,31032.92334,71.951505,68.073828
1510618378,69.129145,32.398556,69.130212,32.267766,69.129145,31039.13341,71.951505,68.073828
1510618677,69.023507,24.147105,69.024574,63.059435,69.024574,31059.76725,71.951505,68.073828
1510618977,69.150486,36.218691,69.151553,35.111882,69.151553,31023.78678,71.951505,68.073828
1510619277,69.071524,35.057114,69.072591,80.053098,69.072591,30992.95926,71.951505,68.073828
1510619577,69.108871,195.607786,69.119542,45.327347,69.108871,31035.34995,71.951505,68.073828
1510619877,69.103536,261.032104,69.104603,46.261909,69.103536,30951.22087,71.951505,68.073828
1510620177,69.118475,230.957912,69.119542,51.043455,69.119542,30937.44209,71.951505,68.073828
1510620477,69.076859,167.85203,69.077926,65.123856,69.077926,30917.06686,71.951505,68.073828
1510620778,69.078994,126.501485,69.098201,31.689899,69.102469,30985.52492,71.951505,68.073828
1510621078,69.488743,74.802588,69.499413,32.450734,69.670445,31303.88966,71.951505,68.073828
1510621377,69.258259,40.401004,69.259326,130.228285,69.259326,30826.81974,71.951505,68.073828
1510621677,69.626393,105.860844,69.62746,34.277089,69.62746,30846.94184,71.951505,68.073828
1510621977,69.62746,68.548646,69.628527,21.244364,69.62746,30873.58214,71.951505,68.073828
1510622277,69.514352,41.581387,69.515419,25.468018,69.514352,30836.24152,71.951505,68.073828
1510622577,69.444993,35.529786,69.454597,38.224062,69.457798,30791.17452,71.951505,68.073828
1510623004,69.419384,50.246443,69.420451,38.673176,69.41725,30812.49018,71.951505,68.073828
1510623178,69.383104,63.032348,69.384171,28.29441,69.384171,30815.67983,71.951505,68.073828
1510623478,69.48981,39.69749,69.490877,45.721658,69.490877,30787.69082,71.951505,68.073828
1510623777,69.390574,74.589258,69.391641,40.454903,69.390574,30792.56418,71.951505,68.073828
1510624077,69.379903,47.283785,69.410848,86.002123,69.415116,30912.96544,71.951505,68.073828
1510624377,69.311611,68.056023,69.312679,39.227346,69.309804,30894.66867,71.951505,68.073828
1510624677,69.347891,28.906739,69.354294,49.40945,69.347891,30835.44415,71.951505,68.073828
1510624977,69.298807,32.317816,69.311611,63.764052,69.303075,30738.67068,71.951505,68.073828
1510625277,69.475938,33.916316,69.477005,56.828977,69.475938,30767.25218,71.951505,68.073828
1510625577,69.567705,25.616281,69.569839,47.70259,69.568772,30800.18006,71.951505,68.073828
1510625878,69.63813,71.930294,69.654136,18.529469,69.653069,30785.97832,71.951505,68.073828
1510626177,69.661605,46.282722,69.662673,22.284323,69.661605,30762.70176,71.951505,68.073828
1510626477,69.718159,39.658526,69.738433,15.259127,69.707489,30671.25282,71.951505,68.073828
1510626777,69.677611,52.573054,69.694684,16.644308,69.676544,30612.29415,71.951505,68.073828
1510627077,69.541028,45.319197,69.553833,68.510586,69.541028,30598.24322,71.951505,68.073828
1510627377,69.594381,67.778066,69.599716,56.5048,69.594381,30726.00693,71.951505,68.073828
1510627677,69.557034,47.663316,69.561302,38.701172,69.557871,30731.79224,71.951505,68.073828
1510627977,69.549565,35.002297,69.550632,99.511811,69.553833,30758.64472,71.951505,68.073828
1510628277,69.463133,26.231404,69.472737,78.513087,69.47167,30776.89619,71.951505,68.073828
1510628577,69.450329,53.976476,69.451396,74.66751,69.450329,30758.32461,71.951505,68.073828
1510628878,69.543162,119.144937,69.553833,80.829973,69.546364,30743.46302,71.951505,68.073828
1510629177,69.513285,38.795134,69.514352,87.76608,69.514352,30728.08097,71.951505,68.073828
1510629477,69.473804,31.406679,69.478072,48.741491,69.473804,30730.52259,71.951505,68.073828
1510629777,69.38097,62.055501,69.401244,57.467606,69.401244,30732.11279,71.951505,68.073828
1510630077,69.449262,43.213606,69.450329,57.975443,69.450329,30524.16429,71.951505,68.073828
1510630377,69.60185,51.818207,69.608253,75.948754,69.605052,30409.22186,71.951505,68.073828
1510630677,69.798188,27.92893,69.80139,31.978126,69.802457,30505.37362,71.951505,68.073828
1510630978,69.735232,37.497564,69.758707,32.844676,69.718159,30468.45514,71.951505,68.073828
1510631277,69.696818,41.972946,69.697885,34.37866,69.697885,30427.31329,71.951505,68.073828
1510631577,69.81206,19.944414,69.813127,30.922015,69.813127,30426.65754,71.951505,68.073828
1510631877,69.741635,33.82966,69.742702,32.507119,69.742702,30439.95652,71.951505,68.073828
1510632178,69.493011,21.839411,69.494078,90.233073,69.493011,30493.71571,71.951505,68.073828
1510632477,69.44606,22.998056,69.447127,84.568564,69.447127,30552.14719,71.951505,68.073828
1510632777,69.406579,61.936466,69.443926,57.11452,69.404445,30574.24786,71.951505,68.073828
1510633077,69.418317,61.992855,69.462066,41.288145,69.450329,30552.86086,71.951505,68.073828
1510633377,69.521821,9.422952,69.522888,31.099238,69.522888,30517.13678,71.951505,68.073828
1510633679,69.462066,79.657167,69.463133,21.609452,69.463133,30541.93584,71.951505,68.073828
1510633978,69.509017,79.94115,69.510084,18.939691,69.510084,30547.83065,71.951505,68.073828
1510634277,69.433256,67.674844,69.434323,34.626479,69.456731,30591.96602,71.951505,68.073828
1510634578,69.375635,60.294528,69.376702,33.862457,69.376702,30571.94041,71.951505,68.073828
1510634877,69.29027,52.480874,69.302008,107.942623,69.302008,30607.19885,71.951505,68.073828
1510635177,69.36283,67.422567,69.363897,110.744186,69.36283,30384.50512,71.951505,68.073828
1510635477,69.469536,57.512529,69.470603,96.739853,69.469536,30215.9071,71.951505,68.073828
1510635777,69.444993,60.917825,69.44606,120.880167,69.444993,30103.41875,71.951505,68.073828
1510636077,69.145151,190.485956,69.146218,111.473682,69.146218,30092.74724,71.951505,68.073828
1510636377,69.235851,133.615126,69.236918,25.972438,69.235851,30065.11663,71.951505,68.073828
1510636677,69.240119,133.657003,69.258259,43.391975,69.247588,29834.71205,71.951505,68.073828
1510636978,69.130212,170.726995,69.131279,62.691521,69.130212,29016.86418,71.951505,68.073828
1510637278,68.959483,17.971947,68.96055,32.875408,68.959483,29214.7176,71.951505,68.073828
1510637578,69.077926,43.023262,69.078994,32.229336,69.078994,29220.04263,71.951505,68.073828
1510637877,68.96055,63.416084,68.976556,19.209487,68.94988,29232.30138,71.951505,68.073828
1510638177,68.896527,27.463917,68.900795,76.600572,68.900795,29253.40233,71.951505,68.073828
1510638477,69.003233,23.64028,69.0043,18.473327,69.002166,29263.19635,71.951505,68.073828
1510638777,69.131279,63.76307,69.13448,49.917387,69.140883,29288.5625,71.951505,68.073828
1510639078,69.054451,29.46893,69.055518,26.747701,69.055518,29333.15076,71.951505,68.073828
1510639377,69.076859,27.102114,69.077926,23.601598,69.076859,29323.91888,71.951505,68.073828
1510639677,69.186766,61.346938,69.235851,36.227268,69.201705,29146.00259,71.951505,68.073828
1510639978,69.24332,95.434909,69.244387,46.834403,69.24332,28798.1285,71.951505,68.073828
1510640277,69.093932,33.421046,69.094999,55.171033,69.093932,28789.59885,71.951505,68.073828
1510640577,69.023507,16.834606,69.024574,70.056507,69.024574,28786.56623,71.951505,68.073828
1510640877,68.938142,22.420323,68.939209,69.754385,68.938142,28641.83758,71.951505,68.073828
1510641178,69.146218,94.672998,69.147285,35.20328,69.146218,28672.55563,71.951505,68.073828
1510641477,69.131279,96.92692,69.132346,29.240932,69.131279,28648.99745,71.951505,68.073828
1510641777,69.139816,102.008926,69.140883,43.164649,69.140883,28623.08685,71.951505,68.073828
1510642078,69.023507,108.729397,69.024574,22.564568,69.024574,28662.04506,71.951505,68.073828
1510642377,69.066189,123.135788,69.067256,42.155594,69.066189,28682.65054,71.951505,68.073828
1510642677,68.851711,55.094223,68.852778,19.556317,68.878387,28860.14822,71.951505,68.073828
1510642978,68.724731,63.417947,68.725798,19.076011,68.735402,28940.1887,71.951505,68.073828
1510643277,68.489979,85.317625,68.491046,49.556312,68.489979,29195.54506,71.951505,68.073828
1510643578,68.383274,61.833634,68.384341,65.99139,68.384341,29136.22305,71.951505,68.073828
1510643877,68.475041,17.368273,68.478242,34.252,68.479309,29155.97901,71.951505,68.073828
1510644177,67.743041,29.258027,67.748376,63.27238,67.733437,29624.04333,71.951505,67.733437
1510644478,67.919105,77.828386,67.92444,49.83378,67.914837,30097.20308,71.951505,67.628866
1510644777,67.736639,20.17028,67.743041,62.90011,67.736639,30345.68319,71.951505,67.628866
1510645078,67.777187,102.222696,67.781455,68.899633,67.754779,31120.69829,71.951505,67.422924
1510645377,68.064224,62.824716,68.065291,86.189483,68.064224,31650.02655,71.951505,67.422924
1510645677,67.976726,74.224551,67.977793,23.590922,67.977793,31875.52401,71.951505,67.422924
1510645977,67.983128,99.763596,67.989531,21.219901,67.983128,31923.50646,71.951505,67.422924
1510646278,67.867886,26.164567,67.868953,17.65383,67.872155,31899.34265,71.951505,67.422924
1510646577,67.759047,86.661109,67.760114,18.420236,67.759047,32029.85101,71.951505,67.422924
1510646878,67.813467,78.316424,67.814534,17.553637,67.813467,32142.13619,71.951505,67.422924
1510647177,67.796394,121.072577,67.797461,36.024701,67.807064,32150.67131,71.951505,67.422924
